system:index,COMID,Cloud_Cover,azimuth,blue,cScore,date,dswe,dswe_sd,green,hillshade,hillshadow,hillshadow_sd,nir,path,pixelCount,qa,red,row,sat,swir1,swir1_sd,swir2,zenith,.geo
1_1_LT05_039037_19960430,10001770,0,113.03788,263,0,1996-04-30T17:26:36Z,1,0,381,147,1,0,248,39,23,68,315,37,5,184,60.209589825826974,125,35.122787,NA
1_1_LT05_039037_19960516,10001770,23,107.133972,246,0,1996-05-16T17:27:32Z,1,0,392,136,1,0,311,39,22,68,326,37,5,230,43.15551830682349,192,32.355057,NA
1_1_LT05_039037_19960601,10001770,0,102.265915,423,0,1996-06-01T17:28:26Z,1,0,549,131,1,0,466,39,24,68,454,37,5,269,54.1152159491415,187,31.033657,NA
1_1_LT05_039037_19960617,10001770,0,99.658134,414,0,1996-06-17T17:29:18Z,1,0,618,131,1,0,461,39,26,68,508,37,5,314,90.98026315648725,254,30.921352,NA
1_1_LT05_039037_19960719,10001770,1,103.465706,238,0,1996-07-19T17:31:00Z,1,0,376,138,1,0,251,39,22,68,312,37,5,212,55.117624035682496,196,32.892368,NA
1_1_LT05_039037_19960804,10001770,0,109.343033,200,0,1996-08-04T17:31:51Z,1,0,350,145,1,0,220,39,23,68,259,37,5,140,76.50133127077186,92,34.592815,NA
1_1_LT05_039037_19960820,10001770,0,116.868195,364,0,1996-08-20T17:32:40Z,1,0,585,153,1,0,409,39,17,68,444,37,5,297,64.20668399704338,206,36.826088,NA
1_1_LT05_039037_19960921,10001770,0,132.935181,259,0,1996-09-21T17:34:26Z,1,0,413,175,1,0,292,39,22,68,353,37,5,213,64.82329764332704,184,43.307339,NA
1_1_LT05_039037_19961007,10001770,0,139.708038,316,0,1996-10-07T17:35:17Z,1,0,522,188,1,0,322,39,24,68,377,37,5,171,86.53896842206724,113,47.495529,NA
1_1_LT05_039037_19961023,10001770,29,144.861053,374,0,1996-10-23T17:36:06Z,1,0,603,201,1,0,297,39,25,68,425,37,5,212,71.94969353652591,165,51.985443,NA
1_1_LT05_039037_19961108,10001770,0,148.199478,330,0,1996-11-08T17:36:52Z,1,0,558,212,1,0,281,39,23,68,365,37,5,234,52.08909772763777,183,56.345409,NA
1_1_LT05_039037_19961210,10001770,27,149.616379,391,0,1996-12-10T17:38:22Z,1,0,667,227,1,0,283,39,30,68,428,37,5,203,171.2230806092839,165,62.673248,NA
1_1_LT05_039037_19970111,10001770,2,145.834473,479,0,1997-01-11T17:39:53Z,1,0,599,227,1,0,340,39,25,68,403,37,5,243,111.52040172094073,162,63.08474,NA
1_1_LT05_039037_19970127,10001770,17,142.909821,NA,1,1997-01-27T17:40:37Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,60.66893,NA
1_1_LT05_039037_19970212,10001770,40,139.675232,NA,1,1997-02-12T17:41:19Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,56.732925,NA
1_1_LT05_039037_19970228,10001770,44,136.229004,NA,0.944275107463853,1997-02-28T17:41:58Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,51.675922,NA
1_1_LT05_039037_19970316,10001770,25,132.453201,345,0,1997-03-16T17:42:36Z,1,0,518,183,1,0,294,39,27,68,378,37,5,244,82.94621193324065,228,46.009285,NA
1_1_LT05_039037_19970401,10001770,4,128.106293,446,0,1997-04-01T17:43:12Z,1,0,562,165,1,0,382,39,28,68,480,37,5,377,76.41071219911187,315,40.316227,NA
1_1_LT05_039037_19970417,10001770,0,122.877716,343,0,1997-04-17T17:43:46Z,1,0,474,147,1,0,343,39,26,68,358,37,5,254,63.8391562430338,227,35.187683,NA
1_1_LT05_039037_19970503,10001770,17,116.787636,NA,0.575224697147323,1997-05-03T17:44:19Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,31.159443,NA
1_1_LT05_039037_19970604,10001770,3,105.425652,317,0,1997-06-04T17:45:27Z,1,0,494,118,1,0,325,39,22,68,384,37,5,266,68.52002482233122,251,27.485207,NA
1_1_LT05_039037_19970620,10001770,0,102.987251,313,0,1997-06-20T17:45:59Z,1,0,393,118,1,0,368,39,20,68,351,37,5,291,82.06026748676852,217,27.590706,NA
1_1_LT05_039037_19970706,10001770,0,103.910057,563,0,1997-07-06T17:46:33Z,1,0,813,122,1,0,736,39,22,68,726,37,5,574,66.3856750454468,523,28.505238,NA
1_1_LT05_039037_19970722,10001770,48,108.010368,429,0,1997-07-22T17:47:05Z,1,0,575,127,1,0,658,39,23,68,500,37,5,348,53.06735029466602,227,29.976471,NA
1_1_LT05_039037_19970823,10001770,1,122.550888,298,0,1997-08-23T17:48:07Z,1,0,412,145,1,0,429,39,17,68,391,37,5,262,49.797235926126994,236,34.556297,NA
1_1_LT05_039037_19970908,10001770,0,130.859665,323,0,1997-09-08T17:48:35Z,1,0,479,157,1,0,440,39,26,68,422,37,5,244,57.181430345273505,170,37.888691,NA
1_1_LT05_039037_19970924,10001770,42,138.500397,NA,1,1997-09-24T17:49:02Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,41.931591,NA
1_1_LT05_039037_19971010,10001770,4,144.76535,253,0,1997-10-10T17:49:29Z,1,0,372,185,1,0,224,39,22,68,256,37,5,164,73.54698560042479,109,46.502197,NA
1_1_LT05_039037_19971026,10001770,0,149.302261,353,0,1997-10-26T17:49:56Z,1,0,583,199,1,0,246,39,32,68,413,37,5,208,114.92844241091933,162,51.239571,NA
1_1_LT05_039037_19971127,10001770,6,152.932938,386,0,1997-11-27T17:50:42Z,1,0,590,219,1,0,195,39,31,68,383,37,5,142,168.98901195122048,145,59.328007,NA
1_1_LT05_039037_19971213,10001770,0,152.357697,439,0,1997-12-13T17:51:06Z,1,0,702,225,1,0,208,39,32,68,415,37,5,189,152.91663118755264,153,61.709614,NA
1_1_LT05_039037_19971229,10001770,48,150.606598,502,0,1997-12-29T17:51:28Z,1,0,672,226,1,0,221,39,33,68,380,37,5,199,157.47581912412912,160,62.475033,NA
1_1_LT05_039037_19980114,10001770,2,148.055557,340,0,1998-01-14T17:51:50Z,1,0,515,224,1,0,214,39,33,68,314,37,5,153,115.12655231817072,97,61.441376,NA
1_1_LT05_039037_19980130,10001770,0,145.057358,273,0,1998-01-30T17:52:11Z,1,0,437,218,1,0,191,39,34,68,274,37,5,175,115.04288729406532,141,58.685234,NA
1_1_LT05_039037_19980215,10001770,40,141.839859,312,0,1998-02-15T17:52:31Z,1,0,451,208,1,0,316,39,32,68,331,37,5,191,73.903171183228,126,54.463058,NA
1_1_LT05_039037_19980303,10001770,0,138.425888,219,0,1998-03-03T17:52:46Z,1,0,340,193,1,0,224,39,29,68,225,37,5,137,75.56652462090477,111,49.209686,NA
1_1_LT05_039037_19980319,10001770,15,134.672485,213,0,1998-03-19T17:53:02Z,1,0,285,175,1,0,201,39,29,68,195,37,5,151,56.10672266476396,138,43.447998,NA
1_1_LT05_039037_19980404,10001770,4,130.243774,226,0,1998-04-04T17:53:13Z,1,0,361,156,1,0,291,39,28,68,294,37,5,189,59.73311177945732,164,37.764324,NA
1_1_LT05_039037_19980420,10001770,0,124.838585,270,0,1998-04-20T17:53:25Z,1,0,385,138,1,0,336,39,27,68,319,37,5,248,61.242081876701356,188,32.739735,NA
1_1_LT05_039037_19980506,10001770,29,118.455421,244,0,1998-05-06T17:53:40Z,1,0,413,123,1,0,302,39,28,68,316,37,5,222,64.030475445012,184,28.903004,NA
1_1_LT05_039037_19980607,10001770,11,106.892136,286,0.6730754200859711,1998-06-07T17:54:10Z,1,0,488,111,1,0,314,39,6,68,378,37,5,236,59.00211860602973,179,25.743065,NA
1_1_LT05_039037_19980709,10001770,0,106.276276,317,0,1998-07-09T17:54:34Z,1,0,484,116,1,0,459,39,22,68,403,37,5,336,101.40154203597068,218,27.17963,NA
1_1_LT05_039037_19980725,10001770,0,110.923576,270,0,1998-07-25T17:54:41Z,1,0,430,123,1,0,326,39,26,68,330,37,5,198,59.923879228360576,152,28.848858,NA
1_1_LT05_039037_19980810,10001770,39,117.886108,335,0,1998-08-10T17:54:47Z,1,0,528,132,1,0,362,39,28,68,404,37,5,175,93.12030703145611,195,31.066555,NA
1_1_LT05_039037_19980826,10001770,0,126.059845,429,0,1998-08-26T17:54:58Z,1,0,639,142,1,0,558,39,27,68,520,37,5,356,54.25145943179886,267,33.962337,NA
1_1_LT05_039037_19980911,10001770,0,134.251236,272,0,1998-09-11T17:55:05Z,1,0,418,156,1,0,288,39,30,68,306,37,5,166,97.47093583901477,94,37.596207,NA
1_1_LT05_039037_19980927,10001770,0,141.545898,261,0,1998-09-27T17:55:12Z,1,0,400,170,1,0,278,39,26,68,288,37,5,151,66.37223567606452,139,41.921837,NA
1_1_LT05_039037_19981013,10001770,37,147.334061,512,0,1998-10-13T17:55:11Z,1,0,734,186,1,0,723,39,15,68,619,37,5,605,40.93322475555652,488,46.688156,NA
1_1_LT05_039037_19981029,10001770,14,151.339355,NA,1,1998-10-29T17:55:15Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,51.521561,NA
1_1_LT05_039037_19981114,10001770,0,153.529663,312,0,1998-11-14T17:55:23Z,1,0,507,211,1,0,231,39,32,68,340,37,5,166,99.65454000571174,133,55.938992,NA
1_1_LT05_039037_19981130,10001770,0,154.025009,318,0,1998-11-30T17:55:21Z,1,0,515,220,1,0,199,39,32,68,330,37,5,144,83.08015120013624,92,59.434563,NA
1_1_LT05_039037_19981216,10001770,15,153.094101,348,0,1998-12-16T17:55:19Z,1,0,447,224,1,0,276,39,34,68,314,37,5,154,107.30108336521809,98,61.578644,NA
1_1_LT05_039037_19990101,10001770,0,151.080154,323,0,1999-01-01T17:55:27Z,1,0,447,225,1,0,215,39,35,68,316,37,5,153,136.19762352207627,156,62.053383,NA
1_1_LT05_039037_19990117,10001770,49,148.350357,NA,1,1999-01-17T17:55:21Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,60.719448,NA
1_1_LT05_039037_19990202,10001770,0,145.253281,479,0,1999-02-02T17:55:28Z,1,0,664,216,1,0,288,39,34,68,451,37,5,241,165.07971493716914,188,57.702686,NA
1_1_LT05_039037_19990306,10001770,3,138.463989,398,0,1999-03-06T17:55:30Z,1,0,639,189,1,0,299,39,32,68,433,37,5,249,129.5137390154033,190,47.931458,NA
1_1_LT05_039037_19990322,10001770,0,134.546188,539,0,1999-03-22T17:55:15Z,1,0,727,171,1,0,504,39,32,68,552,37,5,358,141.86872232807343,285,42.168594,NA
1_1_LT05_039037_19990407,10001770,46,129.904724,601,0,1999-04-07T17:55:03Z,1,0,978,152,1,0,386,39,32,68,691,37,5,208,168.10578131324783,195,36.5882,NA
1_1_LT05_039037_19990423,10001770,32,124.217926,365,0,1999-04-23T17:55:05Z,1,0,599,134,1,0,293,39,32,68,401,37,5,197,119.27760670359504,153,31.785191,NA
1_1_LT05_039037_19990509,10001770,3,117.629005,616,0,1999-05-09T17:54:58Z,1,0,821,121,1,0,754,39,20,68,701,37,5,648,77.99453506496441,536,28.240749,NA
1_1_LT05_039037_19990525,10001770,0,111.081627,352,0,1999-05-25T17:54:33Z,1,0,488,113,1,0,282,39,29,68,348,37,5,237,101.41549905352663,213,26.244102,NA
1_1_LT05_039037_19990626,10001770,3,104.762596,404,0,1999-06-26T17:54:12Z,1,0,565,113,1,0,464,39,24,68,498,37,5,383,98.21552795029696,348,26.269096,NA
1_1_LT05_039037_19990712,10001770,14,106.715805,NA,1,1999-07-12T17:54:05Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,27.552364,NA
1_1_LT05_039037_19990813,10001770,0,118.884064,262,0,1999-08-13T17:53:59Z,1,0,416,134,1,0,264,39,27,68,314,37,5,202,58.438341698933115,191,31.762577,NA
1_1_LT05_039037_19990829,10001770,32,126.990204,NA,1,1999-08-29T17:53:39Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,34.816597,NA
1_1_LT05_039037_19990914,10001770,0,134.937881,274,0,1999-09-14T17:53:07Z,1,0,377,159,1,0,246,39,28,68,305,37,5,165,88.48420244107224,132,38.597668,NA
1_1_LT05_039037_19990930,10001770,0,141.912476,232,0,1999-09-30T17:52:54Z,1,0,322,174,1,0,279,39,26,68,258,37,5,206,55.45460321516583,140,43.023632,NA
1_1_LT05_039037_19991016,10001770,0,147.349945,346,0,1999-10-16T17:52:58Z,1,0,409,189,1,0,352,39,24,68,378,37,5,315,51.553572459465244,238,47.854832,NA
1_1_LT05_039037_19991101,10001770,45,150.990433,NA,1,1999-11-01T17:52:33Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,52.65279,NA
1_1_LT05_039037_19991117,10001770,19,152.826782,209,0,1999-11-17T17:51:58Z,1,0,253,214,1,0,186,39,28,68,242,37,5,170,49.92811158586526,137,56.949028,NA
1_1_LT05_039037_19991203,10001770,20,153.022552,499,0,1999-12-03T17:51:30Z,1,0,667,221,1,0,422,39,29,68,542,37,5,412,98.51963715962526,368,60.27121,NA
1_1_LT05_039037_19991219,10001770,33,151.829834,NA,1,1999-12-19T17:51:28Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,62.210045,NA
1_1_LT05_039037_20000104,10001770,0,149.599258,359,0,2000-01-04T17:51:26Z,1,0,603,226,1,0,217,39,31,68,378,37,5,196,161.95831351732994,159,62.444244,NA
1_1_LT05_039037_20000120,10001770,0,146.692749,383,0,2000-01-20T17:51:07Z,1,0,617,223,1,0,216,39,31,68,354,37,5,194,170.63625807617598,158,60.891171,NA
1_1_LT05_039037_20000425,10001770,0,122.041313,340,0,2000-04-25T17:51:33Z,1,0,513,134,1,0,362,39,29,68,366,37,5,316,65.51014480622595,220,31.667374,NA
1_1_LT05_039037_20000511,10001770,1,115.571419,806,0,2000-05-11T17:52:05Z,1,0,1115,121,1,0,967,39,26,68,999,37,5,820,57.87581072827997,662,28.322945,NA
1_1_LT05_039037_20000527,10001770,0,109.44471,781,0,2000-05-27T17:52:18Z,1,0,1019,114,1,0,933,39,19,68,925,37,5,815,83.50308103858383,669,26.511116,NA
1_1_LT05_039037_20000612,10001770,4,105.379601,388,0,2000-06-12T17:52:40Z,1,0,555,112,1,0,416,39,28,68,461,37,5,328,168.03196063820232,277,26.098667,NA
1_1_LT05_039037_20000714,10001770,23,107.207581,NA,0.9996873778819851,2000-07-14T17:53:23Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,27.975616,NA
1_1_LT05_039037_20000815,10001770,49,120.324715,673,0,2000-08-15T17:54:00Z,1,0,844,136,1,0,817,39,28,68,750,37,5,479,85.07196083556643,412,32.175968,NA
1_1_LT05_039037_20000831,10001770,20,128.665802,311,0,2000-08-31T17:54:21Z,1,0,517,147,1,0,352,39,25,68,392,37,5,235,80.38364012658297,197,35.277802,NA
1_1_LT05_039037_20000916,10001770,0,136.690201,359,0,2000-09-16T17:54:36Z,1,0,557,161,1,0,376,39,24,68,419,37,5,249,95.39446612181791,209,39.12347,NA
1_1_LT05_039037_20001119,10001770,0,153.873306,278,0,2000-11-19T17:55:26Z,1,0,473,215,1,0,234,39,26,68,353,37,5,203,124.67202535182238,186,57.275322,NA
1_1_LT05_039037_20001205,10001770,0,153.882095,350,0,2000-12-05T17:55:36Z,1,0,549,222,1,0,206,39,30,68,350,37,5,226,153.5909285515695,151,60.346725,NA
1_1_LT05_039037_20001221,10001770,0,152.579605,287,0,2000-12-21T17:55:59Z,1,0,507,225,1,0,216,39,27,68,367,37,5,195,99.38291081953156,158,61.921494,NA
1_1_LT05_039037_20010106,10001770,0,150.310699,352,0,2001-01-06T17:56:05Z,1,0,586,225,1,0,281,39,28,68,371,37,5,239,126.52679800044298,160,61.754364,NA
1_1_LT05_039037_20010122,10001770,24,147.472565,444,0,2001-01-22T17:56:15Z,1,0,647,220,1,0,309,39,29,68,432,37,5,218,185.12047688772606,146,59.794846,NA
1_1_LT05_039037_20010207,10001770,18,144.340485,611,0,2001-02-07T17:56:23Z,1,0,838,212,1,0,516,39,28,68,637,37,5,539,139.54018878342643,376,56.218559,NA
1_1_LT05_039037_20010223,10001770,42,141.037933,493,0,2001-02-23T17:56:27Z,1,0,744,199,1,0,287,39,32,68,453,37,5,237,170.2780699143316,161,51.389275,NA
1_1_LT05_039037_20010311,10001770,12,137.504913,608,0,2001-03-11T17:56:28Z,1,0,869,183,1,0,311,39,35,68,538,37,5,207,208.8846298113592,182,45.793903,NA
1_1_LT05_039037_20010327,10001770,2,133.46048,NA,1,2001-03-27T17:56:32Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,39.991318,NA
1_1_LT05_039037_20010412,10001770,6,128.540634,493,0,2001-04-12T17:56:18Z,1,0,706,145,1,0,344,39,34,68,484,37,5,277,140.0335970562003,225,34.562218,NA
1_1_LT05_039037_20010428,10001770,0,122.548843,637,0,2001-04-28T17:56:32Z,1,0,876,128,1,0,665,39,31,68,715,37,5,565,70.715416531869,479,30.096664,NA
1_1_LT05_039037_20010514,10001770,0,115.852219,303,0,2001-05-14T17:56:31Z,1,0,495,116,1,0,254,39,31,68,329,37,5,215,117.6582557259739,211,27.019928,NA
1_1_LT05_039037_20010530,10001770,0,109.74955,834,0,2001-05-30T17:56:41Z,1,0,1074,110,1,0,976,39,19,68,992,37,5,870,118.00070425631414,725,25.510063,NA
1_1_LT05_039037_20010615,10001770,0,105.9813,255,0,2001-06-15T17:56:42Z,1,0,461,109,1,0,223,39,27,68,332,37,5,192,83.73385232205288,177,25.353989,NA
1_1_LT05_039037_20010701,10001770,8,105.652412,NA,0.9996873778819851,2001-07-01T17:56:44Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,26.168335,NA
1_1_LT05_039037_20010717,10001770,0,108.828377,424,0,2001-07-17T17:56:45Z,1,0,649,118,1,0,504,39,25,68,510,37,5,409,63.23163765078365,350,27.62429,NA
1_1_LT05_039037_20010802,10001770,0,114.803581,370,0,2001-08-02T17:56:41Z,1,0,539,126,1,0,439,39,25,68,415,37,5,249,82.83046782434587,190,29.621708,NA
1_1_LT05_039037_20010818,10001770,34,122.514389,839,0,2001-08-18T17:56:39Z,1,0,988,136,1,0,973,39,21,68,898,37,5,730,76.40386783670142,584,32.229362,NA
1_1_LT05_039037_20010903,10001770,1,130.778641,230,0,2001-09-03T17:56:32Z,1,0,357,148,1,0,241,39,25,68,263,37,5,161,79.85731275218319,129,35.556969,NA
1_1_LT05_039037_20010919,10001770,10,138.528885,NA,1,2001-09-19T17:56:25Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,39.620277,NA
1_1_LT05_039037_20011005,10001770,4,145.030014,334,0,2001-10-05T17:56:16Z,1,0,455,178,1,0,363,39,23,68,361,37,5,266,46.45269154725993,222,44.257435,NA
1_1_LT05_039037_20011021,10001770,23,149.838989,NA,0.7488862837045721,2001-10-21T17:56:14Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,49.153355,NA
1_1_LT05_039037_20011106,10001770,0,152.83075,318,0,2001-11-06T17:56:01Z,1,0,466,206,1,0,217,39,26,68,314,37,5,158,84.81254128820402,128,53.852016,NA
1_1_LT05_039037_20011208,10001770,21,153.735306,352,0,2001-12-08T17:55:50Z,1,0,545,222,1,0,259,39,26,68,349,37,5,223,97.12009889547812,205,60.741524,NA
1_1_LT05_039037_20011224,10001770,0,152.148926,352,0,2001-12-24T17:55:43Z,1,0,582,225,1,0,274,39,28,68,370,37,5,152,166.63847508169002,156,62.066978,NA
1_1_LT05_039037_20020125,10001770,2,146.68338,403,0,2002-01-25T17:55:18Z,1,0,693,220,1,0,301,39,31,68,378,37,5,176,201.3217407242482,142,59.421822,NA
1_1_LT05_039037_20020210,10001770,0,143.412415,362,0,2002-02-10T17:55:00Z,1,0,645,211,1,0,264,39,30,68,412,37,5,256,185.95656900350565,174,55.647415,NA
1_1_LT05_039037_20020226,10001770,1,139.965775,427,0,2002-02-26T17:54:40Z,1,0,687,197,1,0,275,39,29,68,465,37,5,291,193.21528165597653,243,50.707996,NA
1_1_LT05_039037_20020330,10001770,0,131.915909,457,0,2002-03-30T17:54:17Z,1,0,648,162,1,0,298,39,28,68,430,37,5,219,141.75709948747553,202,39.412277,NA
1_1_LT05_039037_20020415,10001770,37,126.685593,NA,1,2002-04-15T17:53:57Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,34.209641,NA
1_1_LT05_039037_20020501,10001770,17,120.390648,NA,1,2002-05-01T17:53:33Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,30.048386,NA
1_1_LT05_039037_20020517,10001770,0,113.629509,769,0,2002-05-17T17:53:14Z,1,0,1025,117,1,0,881,39,21,68,898,37,5,823,74.53888482848319,722,27.346386,NA
1_1_LT05_039037_20020618,10001770,0,104.593422,380,0,2002-06-18T17:52:28Z,1,0,549,113,1,0,418,39,25,68,393,37,5,341,59.78071929978758,275,26.317268,NA
1_1_LT05_039037_20020704,10001770,0,104.805801,316,0,2002-07-04T17:52:07Z,1,0,495,117,1,0,356,39,25,68,383,37,5,265,73.95010209594032,216,27.324638,NA
1_1_LT05_039037_20020720,10001770,0,108.360619,550,0,2002-07-20T17:51:48Z,1,0,767,123,1,0,649,39,24,68,661,37,5,580,70.36230643367702,524,28.928295,NA
1_1_LT05_039037_20020805,10001770,7,114.475464,NA,1,2002-08-05T17:51:20Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,31.043446,NA
1_1_LT05_039037_20020821,10001770,0,122.127365,301,0,2002-08-21T17:50:50Z,1,0,431,142,1,0,342,39,23,68,323,37,5,230,66.63295619032388,228,33.761272,NA
1_1_LT05_039037_20020906,10001770,45,130.205292,NA,1,2002-09-06T17:50:26Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,37.177044,NA
1_1_LT05_039037_20020922,10001770,0,137.689178,207,0,2002-09-22T17:50:02Z,1,0,306,168,1,0,194,39,22,68,213,37,5,176,35.530251340661486,176,41.282833,NA
1_1_LT05_039037_20021008,10001770,0,143.891617,216,0,2002-10-08T17:49:32Z,1,0,363,183,1,0,217,39,24,68,249,37,5,189,58.54266013391907,148,45.922108,NA
1_1_LT05_039037_20021024,10001770,1,148.42067,292,0,2002-10-24T17:49:03Z,1,0,428,197,1,0,304,39,24,68,285,37,5,199,54.61759420939574,158,50.750652,NA
1_1_LT05_039037_20021109,10001770,15,151.143707,245,0,2002-11-09T17:48:31Z,1,0,338,210,1,0,234,39,24,68,247,37,5,133,100.30182748695172,85,55.349339,NA
1_1_LT05_039037_20021125,10001770,23,152.129242,345,0,2002-11-25T17:48:01Z,1,0,499,219,1,0,350,39,25,68,362,37,5,292,78.48980570749305,253,59.216457,NA
1_1_LT05_039037_20021227,10001770,1,150.098389,236,0,2002-12-27T17:48:20Z,1,0,333,227,1,0,161,39,23,68,221,37,5,159,85.239615558093,101,62.849388,NA
1_1_LT05_039037_20030112,10001770,5,147.663635,282,0,2003-01-12T17:48:40Z,1,0,379,225,1,0,219,39,25,68,263,37,5,155,117.79864854912387,159,62.080696,NA
1_1_LT05_039037_20030301,10001770,8,138.122269,487,0,2003-03-01T17:49:48Z,1,0,579,196,1,0,387,39,26,68,437,37,5,227,144.3220019147683,244,50.394691,NA
1_1_LT05_039037_20030317,10001770,22,134.409348,NA,1,2003-03-17T17:50:10Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,44.676212,NA
1_1_LT05_039037_20030402,10001770,20,130.087616,345,0,2003-04-02T17:50:36Z,1,0,460,160,1,0,335,39,29,68,371,37,5,268,86.97231234903943,237,38.960033,NA
1_1_LT05_039037_20030418,10001770,12,124.846779,399,0,2003-04-18T17:51:02Z,1,0,560,142,1,0,448,39,30,68,484,37,5,348,97.03324172674023,258,33.821629,NA
1_1_LT05_039037_20030504,10001770,11,118.62619,269,0,2003-05-04T17:51:23Z,1,0,386,127,1,0,267,39,29,68,322,37,5,222,74.50047681977186,184,29.803505,NA
1_1_LT05_039037_20030520,10001770,14,112.140526,400,0,2003-05-20T17:51:42Z,1,0,515,117,1,0,442,39,27,68,428,37,5,347,77.49829857860672,275,27.255875,NA
1_1_LT05_039037_20030605,10001770,0,106.875092,757,0,2003-06-05T17:51:56Z,1,0,975,113,1,0,884,39,23,68,857,37,5,717,78.00487115806048,603,26.220333,NA
1_1_LT05_039037_20030621,10001770,4,104.394318,646,0,2003-06-21T17:52:19Z,1,0,849,113,1,0,788,39,24,68,755,37,5,649,83.69898944033514,567,26.388374,NA
1_1_LT05_039037_20030707,10001770,0,105.38382,327,0,2003-07-07T17:52:39Z,1,0,464,117,1,0,387,39,24,68,387,37,5,285,64.48896331070065,245,27.3806,NA
1_1_LT05_039037_20030723,10001770,40,109.639778,NA,1,2003-07-23T17:52:55Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,28.93713,NA
1_1_LT05_039037_20030808,10001770,0,116.351158,542,0,2003-08-08T17:53:13Z,1,0,670,131,1,0,632,39,22,68,641,37,5,574,113.20919712660091,474,31.03513,NA
1_1_LT05_039037_20030824,10001770,9,124.421944,395,0,2003-08-24T17:53:30Z,1,0,536,142,1,0,503,39,18,68,471,37,5,390,55.31249607658492,274,33.776962,NA
1_1_LT05_039037_20030909,10001770,33,132.716415,218,0,2003-09-09T17:53:47Z,1,0,336,154,1,0,253,39,20,68,265,37,5,192,43.11043957094381,131,37.265247,NA
1_1_LT05_039037_20031011,10001770,1,146.296555,282,0,2003-10-11T17:54:12Z,1,0,434,184,1,0,255,39,25,68,272,37,5,191,77.62304812360823,149,46.149063,NA
1_1_LT05_039037_20031027,10001770,1,150.618286,NA,1,2003-10-27T17:54:24Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,50.97364,NA
1_1_LT05_039037_20031214,10001770,1,153.158279,441,0,2003-12-14T17:54:56Z,1,0,634,224,1,0,333,39,30,68,415,37,5,193,181.05169611651436,156,61.443901,NA
1_1_LT05_039037_20040115,10001770,19,148.685654,366,0,2004-01-15T17:55:08Z,1,0,627,223,1,0,270,39,28,68,409,37,5,191,179.84325303793108,154,61.045708,NA
1_1_LT05_039037_20040131,10001770,17,145.64476,552,0,2004-01-31T17:55:13Z,1,0,761,217,1,0,483,39,27,68,615,37,5,386,159.49325617540106,241,58.227699,NA
1_1_LT05_039037_20040216,10001770,10,142.402115,NA,1,2004-02-16T17:55:17Z,NA,NA,NA,NA,NA,NA,NA,39,0,NA,NA,37,5,NA,NA,NA,53.965637,NA
1_1_LT05_039037_20040319,10001770,36,135.177444,552,0.004689331770222743,2004-03-19T17:55:28Z,1,0,724,174,1,0,663,39,25,68,616,37,5,579,78.34757430833442,519,42.934322,NA
1_1_LT05_039037_20040420,10001770,11,125.516884,479,0,2004-04-20T17:56:13Z,1,0,678,136,1,0,622,39,24,68,583,37,5,545,53.433499687825766,452,32.12471,NA
1_1_LT05_039037_20040506,10001770,16,119.203949,340,0,2004-05-06T17:56:40Z,1,0,532,121,1,0,385,39,28,68,414,37,5,259,84.93036613506818,211,28.255669,NA
1_1_LT05_039037_20040522,10001770,0,112.693031,361,0,2004-05-22T17:57:07Z,1,0,577,111,1,0,429,39,27,68,474,37,5,341,106.63101255969657,271,25.902199,NA
